accession_name,location,plot_number,block_number,is_a_control,rep_number,row_number,col_number,cassava mosaic disease incidence in 3-month|CO_334:0000219,cassava mosaic disease severity in 3-month|CO_334:0000218,cassava bacterial blight incidence 3-month evaluation|CO_334:0000178,cassava bacterial blight severity 3-month evaluation|CO_334:0000175,sprout count at three-month|CO_334:0000214,CMD I 6MAP,CMD S 6MAP,CBB I 6MAP,CBB S 6MAP,CGM I 6MAP,CGM S 6MAP,VIGOUR 6MAP,Cbb9i,Cbb9s,Cmd9i,Cmd9s,Vigor 9map,Vigor preharvest,Sprout Count Net,Plnt Ht 1,Plt Ht 2,Plt Ht 3,Arch,fresh shoot weight,fresh root weight per plot,marketable root number,marketable root weight measurement in kg,plant stands harvested ,root color visual rating 1-3,root number counting,storage root shape,Root Rot,weight in air,weight in water,spg,dmc.spg,fry,starch,DMc.oven
NR17C2aF15P033,otobi,161,13,NA,1,13,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NR17C2aF15P016,otobi,162,13,NA,1,13,6,0,1,3,2,5,0,1,3,2,3,3,5,3,2,0,1,7,7,5,195,174,145,4,6.3,6.2,6,5,2,1,8,1,0,1720,220,1.146666667,39.40266667,7.75,28.31733333,49.85
NR17C2aF15P022,otobi,163,13,NA,1,13,7,0,1,5,2,8,0,1,5,2,5,4,7,4,2,0,1,7,7,7,210,220,227,4,11.2,7,7,6.8,2,1,10,1,NA,3530,200,1.06006006,25.7015015,8.75,10.06066066,45.50
NR17C2aF7P034,otobi,164,13,NA,1,13,8,0,1,4,2,6,0,1,2,2,3,4,3,3,2,0,1,5,5,6,165,170,110,4,1.8,2.4,5,1.8,3,1,13,1,NA,2440,310,1.145539906,39.22441315,3,28.07981221,42.16
NR17C2aF79P001,otobi,165,13,NA,1,13,9,0,1,3,2,5,0,1,2,3,3,4,5,0,1,0,1,5,5,5,175,180,200,4,2,2.4,4,2,2,1,6,1,2,2100,300,1.166666667,42.56666667,3,32.53333333,42.34
NR17C2aF87P010,otobi,166,13,NA,1,13,10,0,1,2,2,4,0,1,2,3,3,4,5,0,1,0,1,7,7,4,245,235,200,2,5,5.2,4,4.8,2,1,8,2,1,2660,330,1.141630901,38.60600858,6.5,27.25579399,42.28
NR17C2aF7P052,otobi,167,13,NA,1,13,11,0,1,0,1,3,0,1,2,2,2,3,3,0,1,0,1,5,5,3,167,185,190,4,1.6,2.1,1,1,1,1,4,1,NA,1680,240,1.166666667,42.56666667,2.625,32.53333333,
NR17C2aF92P003,otobi,168,13,NA,1,13,12,0,1,5,2,7,0,1,5,2,5,3,5,5,2,0,1,5,5,8,135,130,195,4,5,3.4,5,2,3,1,7,1,NA,2950,340,1.130268199,36.80842912,4.25,24.8605364,43.86
NR17C2aF7P070,otobi,169,13,NA,1,13,13,0,1,0,1,5,0,1,1,2,4,2,5,3,2,0,1,5,5,5,160,170,110,4,2,3.6,5,2.8,3,1,9,1,2,3340,340,1.113333333,34.12933333,4.5,21.29066667,44.83
NR17C2aF61P009,otobi,170,14,NA,1,14,13,0,1,0,1,1,0,1,0,1,0,1,3,0,1,0,1,3,5,1,195,200,185,3,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.86
NR17C2aF15P032,otobi,171,14,NA,1,14,12,0,1,0,1,1,0,1,0,1,0,1,5,0,1,0,1,5,5,1,200,195,210,4,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.79
NR17C2aF60P019,otobi,172,14,NA,1,14,11,4,3,0,1,6,0,1,4,2,4,3,5,4,2,0,1,7,7,7,215,220,208,3,8.2,7.2,5,5,3,1,15,3,NA,2780,320,1.130081301,36.77886179,9,24.82113821,37.46
NR17C2aF5P026,otobi,173,14,NA,1,14,10,0,1,4,2,6,0,1,3,2,4,3,5,0,1,0,1,7,7,7,196,200,210,3,10.2,10,11,7.4,4,1,25,3,NA,3300,460,1.161971831,41.82394366,12.5,31.54366197,43.71
NR17C2aF65P027,otobi,174,14,NA,1,14,9,0,1,3,2,5,0,1,3,2,3,3,5,3,2,0,1,5,5,5,194,145,NA,3,3.2,7,8,6.8,2,1,12,2,NA,1710,230,1.155405405,40.78513514,8.75,30.15945946,45.45
NR17C2aF7P018,otobi,175,14,NA,1,14,8,0,1,0,1,3,0,1,0,1,0,1,3,0,1,0,1,3,3,3,90,120,80,4,2.4,4,4,3,1,1,9,3,NA,2260,310,1.158974359,41.34974359,5,30.91179487,42.37
NR17C2aF7P011,otobi,176,14,NA,1,14,7,2,3,0,1,3,0,1,3,2,3,4,3,3,2,0,1,5,5,5,165,156,187,4,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.88
NR17C2aF114P002,otobi,177,14,NA,1,14,6,0,1,2,2,2,0,1,1,3,1,2,3,0,1,0,1,3,3,3,225,185,NA,4,5,9,9,6.2,2,1,19,3,NA,2400,300,1.142857143,38.8,11.25,27.51428571,44.65
NR17C2aF91P008,otobi,178,14,NA,1,14,5,0,1,2,2,3,0,1,1,2,1,3,5,0,1,0,1,5,5,2,165,180,NA,4,1.2,3,5,2.2,1,1,9,1,NA,450,70,1.184210526,45.34210526,3.75,36.23157895,44.48
NR17C2aF15P003,otobi,179,14,NA,1,14,4,0,1,4,2,5,0,1,3,2,3,3,5,2,2,0,1,5,5,5,195,180,235,3,7,10.2,9,9.4,3,1,16,3,NA,4340,460,1.118556701,34.9556701,12.75,22.39175258,32.87
NR17C2aF89P071,otobi,180,14,NA,1,14,3,0,1,0,1,4,0,1,4,2,4,3,5,4,2,0,1,5,5,6,130,145,170,4,4.8,10.2,7,7.2,3,1,27,3,NA,2430,340,1.162679426,41.93588517,12.75,31.69282297,40.23
NR17C2aF1P006,otobi,181,14,NA,1,14,2,0,1,2,2,4,0,1,4,2,4,2,7,3,2,0,1,7,7,6,230,225,234,3,12.4,24,18,19.4,4,1,37,2,NA,3930,460,1.132564841,37.17175793,30,25.34466859,41.66
NR17C2aF84P004,otobi,182,14,NA,1,14,1,2,2,4,2,8,0,1,4,2,5,3,7,5,2,0,1,7,7,7,235,215,170,2,6,5.4,4,3,4,1,19,3,NA,3090,370,1.136029412,37.71985294,6.75,26.075,45.53
NR17C2aF7P007,otobi,183,15,NA,1,15,1,0,1,0,1,1,0,1,0,1,0,1,5,0,1,0,1,5,5,2,140,NA,NA,1,5.2,4,3,3.8,1,1,4,3,NA,1100,170,1.182795699,45.11827957,5,35.93333333,
NR17C2aF79P007,otobi,184,15,NA,1,15,2,0,1,3,2,4,0,1,3,2,3,2,5,3,2,0,1,7,7,5,245,250,156,2,10.2,8,9,6,1,1,15,2,NA,3590,440,1.13968254,38.29777778,10,26.84507937,46.70
NR17C2aF19P002,otobi,185,15,NA,1,15,3,0,1,4,2,6,0,1,4,2,4,4,7,4,2,0,1,7,7,7,175,180,187,4,9.8,6,5,3.6,4,1,12,3,NA,2710,380,1.163090129,42.00085837,7.5,31.77939914,46.03
NR17C2aF7P050,otobi,186,15,NA,1,15,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NR17C2aF120P002,otobi,187,15,NA,1,15,5,1,3,0,1,2,1,2,1,2,1,3,3,0,1,0,1,5,5,2,235,140,NA,2,7.2,3.4,,NA,1,1,10,3,3,1810,190,1.117283951,34.75432099,4.25,22.12345679,
NR17C2aF79P005,otobi,188,15,NA,1,15,6,0,1,3,2,4,0,1,2,2,3,3,5,1,2,0,1,5,5,5,240,215,175,1,6.2,13,13,13,2,1,13,3,NA,4240,660,1.184357542,45.36536313,16.25,36.26256983,
NR17C2aF7P044,otobi,189,15,NA,1,15,7,0,1,5,2,8,0,1,6,2,6,3,5,5,2,0,1,5,5,8,165,176,160,4,17,11,17,10,3,1,22,3,9,4220,620,1.172222222,43.44555556,13.75,33.70444444,44.10
NR17C2aF71P001,otobi,190,15,NA,1,15,8,0,1,2,2,4,0,1,1,2,2,3,3,0,1,0,1,3,3,4,165,152,NA,3,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.66
NR17C2aF16P004,otobi,191,15,NA,1,15,9,0,1,3,2,5,0,1,3,2,4,3,5,0,1,0,1,5,5,5,160,180,215,3,6,12.4,15,12,3,2,17,2,NA,5140,750,1.170842825,43.22733485,15.5,33.41366743,40.96
NR17C2aF89P096,otobi,192,15,NA,1,15,10,0,1,5,2,7,0,1,3,2,3,4,5,2,2,0,1,5,5,6,175,147,140,4,4.8,5,4,4.8,1,1,6,3,NA,4320,520,1.136842105,37.84842105,6.25,26.24631579,45.10
NR17C2aF46P012,otobi,193,15,NA,1,15,11,0,1,0,1,9,0,1,7,2,7,3,5,6,2,0,1,5,5,9,200,205,195,3,6.8,15,13,13.4,4,1,19,2,NA,4060,540,1.153409091,40.46931818,18.75,29.73863636,44.41
NR17C2aF12P001,otobi,194,15,NA,1,15,12,0,1,5,2,8,0,1,6,2,6,3,5,5,2,0,1,5,5,9,185,198,204,4,13.2,17,18,14,6,1,31,3,NA,2340,440,1.231578947,52.83578947,21.25,46.21684211,44.28
NR17C2aF54P012,otobi,195,15,NA,1,15,13,0,1,4,2,9,0,1,4,2,6,3,7,4,2,0,1,7,7,9,185,176,200,4,12.8,16.2,17,15,4,2,22,NA,4,3600,480,1.153846154,40.53846154,20.25,29.83076923,40.98
NR17C2aF89P088,otobi,1,16,NA,2,16,13,0,1,6,2,10,0,1,7,2,7,3,3,5,2,0,1,5,5,8,110,117,120,2,1.6,6.4,5,2.6,2,1,18,1,NA,2820,390,1.160493827,41.59012346,8,31.23209877,
NR17C2aF65P009,otobi,2,16,NA,2,16,12,0,1,8,2,10,0,1,5,2,5,3,3,4,2,0,1,4,4,8,123,110,1440,2,1,0.7,1,0.6,2,2,2,1,NA,1160,150,1.148514851,39.6950495,0.875,28.70693069,41.65
NR17C2aF65P024,otobi,3,16,NA,2,16,11,0,1,7,2,10,2,1,0,1,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.10
NR17C2aF66P002,otobi,4,16,NA,2,16,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NR17C2aF7P011,otobi,5,16,NA,2,16,9,3,2,2,2,5,0,1,0,1,0,1,3,0,1,0,1,3,5,1,185,175,190,2,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.68
NR17C2aF15P041,otobi,6,16,NA,2,16,8,2,3,0,1,3,0,1,0,1,0,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NR17C2aF89P003,otobi,7,16,NA,2,16,7,0,1,7,2,10,0,1,5,2,5,3,3,3,2,0,1,3,5,7,156,135,160,2,12.4,15,15,14.2,3,1,18,3,NA,2470,280,1.127853881,36.42648402,18.75,24.35159817,37.75
NR17C2aF120P002,otobi,8,16,NA,2,16,6,0,1,0,1,5,0,1,0,1,1,3,3,0,1,0,1,3,5,3,145,165,168,2,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NR17C2aF87P010,otobi,9,16,NA,2,16,5,0,1,5,2,7,0,1,3,2,3,3,3,1,2,0,1,5,5,4,156,160,175,3,1.2,2,3,1,1,1,7,1,1,1970,270,1.158823529,41.32588235,2.5,30.88,37.00
NR17C2aF89P028,otobi,10,16,NA,2,16,4,0,1,6,2,8,0,1,2,2,2,3,3,0,1,0,1,3,3,3,165,178,180,2,2,4.2,3,3.2,1,1,11,3,NA,1240,170,1.158878505,41.33457944,5.25,30.89158879,45.28
NR17C2aF95P009,otobi,11,16,NA,2,16,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.85
NR17C2aF49P006,otobi,12,16,NA,2,16,2,0,1,3,2,5,0,1,3,3,3,3,5,2,2,0,1,5,5,5,165,180,200,2,2.4,4.2,4,2.8,1,1,10,1,NA,2680,350,1.150214592,39.9639485,5.25,29.06523605,42.26
NR17C2aF33P002,otobi,13,16,NA,2,16,1,0,1,6,2,8,0,1,2,2,3,3,5,2,2,0,1,5,5,4,145,170,195,2,1,2,2,1.6,2,1,4,1,1,2070,280,1.156424581,40.94636872,2.5,30.37430168,43.93
NR17C2aF61P003,otobi,14,17,NA,2,17,1,0,1,3,2,7,0,1,4,2,4,3,5,3,2,0,1,5,5,6,165,135,1255,3,7.4,9,10,8,1,1,15,2,NA,3780,340,1.098837209,31.83604651,11.25,18.23488372,35.27
NR17C2aF54P002,otobi,15,17,NA,2,17,2,0,1,1,2,2,0,1,0,1,1,3,5,0,1,0,1,5,5,2,195,170,NA,4,2.2,2.4,4,2.2,1,1,6,1,NA,2500,320,1.146788991,39.42201835,3,28.34311927,
NR17C2aF89P021,otobi,16,17,NA,2,17,3,4,3,0,1,7,0,1,0,1,3,2,5,2,2,1,3,5,5,4,230,215,246,2,5.4,2.6,3,2.4,1,1,3,1,2,2480,280,1.127272727,36.33454545,3.25,24.22909091,45.18
NR17C2aF92P003,otobi,17,17,NA,2,17,4,0,1,4,2,6,0,1,3,2,3,3,5,3,2,0,1,5,5,4,160,135,150,3,3.4,6.2,8,4.6,3,1,16,1,NA,3570,450,1.144230769,39.01730769,7.75,27.80384615,45.50
NR17C2aF71P001,otobi,18,17,NA,2,17,5,0,1,2,2,3,0,1,2,2,2,3,5,0,1,0,1,5,5,2,150,145,NA,4,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.88
NR17C2aF70P001,otobi,19,17,NA,2,17,6,0,1,0,1,3,0,1,0,1,1,3,3,0,1,0,1,3,5,1,155,NA,NA,2,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NR17C2aF7P071,otobi,20,17,NA,2,17,7,0,1,0,1,5,0,1,4,2,4,3,3,2,2,0,1,3,3,5,90,80,140,2,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.74
NR17C2aF5P026,otobi,21,17,NA,2,17,8,0,1,0,1,4,0,1,0,1,0,1,3,0,1,0,1,3,5,2,195,90,NA,2,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.20
NR17C2aF62P015,otobi,22,17,NA,2,17,9,0,1,6,2,8,0,1,6,2,6,3,5,4,2,0,1,5,5,7,200,195,208,3,8.6,8.8,10,6.2,4,1,21,1,1,3230,470,1.170289855,43.13985507,11,33.29710145,44.73
NR17C2aF69P009,otobi,23,17,NA,2,17,10,0,1,4,2,7,0,1,4,2,4,3,5,0,1,0,1,5,5,5,165,170,154,3,5.4,4.8,6,3,3,1,13,1,1,2970,380,1.146718147,39.41081081,6,28.32818533,42.56
NR17C2aF97P002,otobi,24,17,NA,2,17,11,0,1,0,1,10,0,1,6,2,6,3,5,5,2,0,1,5,5,8,120,160,150,2,3.6,5,8,4.2,1,1,18,1,NA,1660,190,1.129251701,36.64761905,6.25,24.6462585,49.15
NR17C2aF6P046,otobi,25,17,NA,2,17,12,0,1,6,2,8,0,1,4,2,4,3,5,3,2,0,1,5,5,5,210,120,130,2,0.6,1.6,NA,NA,1,2,6,1,1,1620,180,1.125,35.975,2,23.75,38.18
NR17C2aF66P003,otobi,26,17,NA,2,17,13,0,1,0,1,8,0,1,3,2,3,3,3,1,2,0,1,5,5,4,190,200,100,2,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.71
NR8082,otobi,27,18,1,2,18,13,2,2,0,1,4,0,1,4,2,4,3,3,0,1,0,1,3,3,3,117,95,NA,2,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.61
NR17C2aF79P016,otobi,28,18,NA,2,18,12,0,1,6,2,8,0,1,6,2,7,3,5,4,2,0,1,7,7,8,220,230,217,3,15.2,14,10,13.4,4,1,15,1,4,3220,440,1.158273381,41.23884892,17.5,30.76402878,46.68
NR17C2aF121P001,otobi,29,18,NA,2,18,11,0,1,6,2,8,0,1,5,2,5,3,5,0,1,0,1,5,5,6,200,195,200,3,4.8,9.2,16,8.8,1,3,20,1,NA,3520,420,1.135483871,37.63354839,11.5,25.96,35.11
NR17C2aF70P007,otobi,30,18,NA,2,18,10,0,1,7,2,9,0,1,3,2,6,3,5,3,2,0,1,5,5,4,160,90,85,1,1,1.2,NA,NA,1,2,7,1,2,1260,160,1.145454545,39.21090909,1.5,28.06181818,44.86
NR17C2aF82P005,otobi,31,18,NA,2,18,9,0,1,3,2,5,0,1,3,2,4,3,3,0,1,0,1,5,5,4,150,175,145,4,5,6.4,4,4,3,1,15,1,1,2440,240,1.109090909,33.45818182,8,20.39636364,43.98
NR17C2aF89P102,otobi,32,18,NA,2,18,8,0,1,7,2,9,0,1,7,2,7,3,7,6,2,0,1,7,7,9,215,205,200,4,21,16.8,16,12.6,5,3,38,3,NA,3980,440,1.124293785,35.86327684,21,23.60112994,39.81
NR17C2aF62P024,otobi,33,18,NA,2,18,7,0,1,8,2,9,0,1,8,2,8,3,3,2,2,0,1,3,3,6,90,100,170,1,1,1.8,NA,NA,3,2,16,1,NA,1830,200,1.122699387,35.61104294,2.25,23.26503067,30.25
NR17C2aF89P050,otobi,34,18,NA,2,18,6,0,1,4,2,7,0,1,5,2,5,3,5,4,2,0,1,5,5,7,195,185,200,2,8.6,12.6,13,12,5,1,17,3,1,3230,410,1.145390071,39.20070922,15.75,28.04822695,39.80
NR17C2aF9P013,otobi,35,18,NA,2,18,5,0,1,4,2,7,0,1,5,2,5,3,5,2,2,0,1,5,5,4,160,165,177,2,4.8,4.2,4,3.6,2,3,10,1,NA,2480,240,1.107142857,33.15,5.25,19.98571429,
NR17C2aF15P033,otobi,36,18,NA,2,18,4,0,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NR17C2aF65P027,otobi,37,18,NA,2,18,3,0,1,0,1,5,0,1,4,2,4,3,5,3,2,0,1,5,5,5,120,160,165,4,2.2,8,8,7.8,3,1,10,3,NA,3110,380,1.139194139,38.22051282,10,26.74212454,42.81
NR17C2aF93P009,otobi,38,18,NA,2,18,2,0,1,5,2,6,0,1,5,2,5,3,7,3,2,0,1,7,7,6,307,320,385,2,14.2,17.2,20,14,4,1,31,1,NA,3820,450,1.133531157,37.32462908,21.5,25.54836795,44.56
NR17C2aF39P002,otobi,39,18,NA,2,18,1,0,1,4,2,6,0,1,3,3,3,3,5,3,2,0,1,5,5,4,180,170,170,1,2.8,5,6,3.2,2,2,11,1,NA,2680,390,1.170305677,43.14235808,6.25,33.30043668,46.58
NR17C2aF7P045,otobi,40,19,NA,2,19,1,0,1,0,1,6,0,1,0,1,3,2,5,2,2,0,1,7,7,4,175,145,215,3,1.8,3.8,4,3.2,1,1,7,3,NA,2110,390,1.226744186,52.07093023,4.75,45.19767442,38.20
NR17C2aF89P008,otobi,41,19,NA,2,19,2,0,1,4,2,5,0,1,2,2,2,3,5,0,1,0,1,5,5,3,75,NA,NA,3,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.99
NR17C2aF16P003,otobi,42,19,NA,2,19,3,3,2,2,2,6,0,1,4,2,4,3,5,2,2,4,3,5,5,5,185,180,190,4,6.6,7.4,13,7,3,1,18,3,NA,3930,460,1.132564841,37.17175793,9.25,25.34466859,36.45
NR17C2aF7P023,otobi,43,19,NA,2,19,4,3,2,0,1,4,0,1,0,1,2,3,5,2,2,0,1,5,5,3,150,145,140,4,1,2.8,3,2,1,1,8,3,NA,1750,240,1.158940397,41.34437086,3.5,30.90463576,39.26
NR17C2aF7P043,otobi,44,19,NA,2,19,5,0,1,0,1,2,0,1,0,1,2,1,3,0,1,0,1,3,3,1,90,NA,NA,4,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NR17C2aF14P016,otobi,45,19,NA,2,19,6,0,1,7,2,10,0,1,7,2,7,3,5,5,2,0,1,7,7,9,234,245,215,3,13.8,15,16,13,2,1,30,3,NA,3480,450,1.148514851,39.6950495,18.75,28.70693069,47.48
NR17C2aF7P058,otobi,46,19,NA,2,19,7,0,1,5,2,7,0,1,5,2,5,3,3,0,1,0,1,5,5,6,130,140,125,5,3.2,10.8,20,10,3,3,25,1,NA,3980,370,1.102493075,32.41440443,13.5,19.00554017,26.27
NR17C2aF60P007,otobi,47,19,NA,2,19,8,1,3,4,2,6,0,1,4,2,4,4,5,0,1,0,1,5,5,5,200,185,180,4,9.8,11.2,10,11,2,1,11,3,NA,4540,530,1.132169576,37.10922693,14,25.26134663,39.84
NR17C2aF79P007,otobi,48,19,NA,2,19,9,0,1,4,2,7,0,1,5,2,5,2,5,3,2,0,1,5,5,5,195,200,185,2,4,7.2,12,6.4,1,1,16,3,NA,3810,520,1.158054711,41.20425532,9,30.71793313,45.21
NR17C2aF61P007,otobi,49,19,NA,2,19,10,0,1,0,1,5,0,1,3,2,4,3,5,3,2,0,1,5,5,5,156,160,145,3,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.63
NR17C2aF83P010,otobi,50,19,NA,2,19,11,0,1,5,2,7,0,1,5,2,5,4,5,5,2,0,1,5,5,7,150,145,165,4,14.8,16.8,12,16,3,1,18,2,NA,5660,720,1.145748988,39.25748988,21,28.12388664,43.75
NR17C2aF61P008,otobi,51,19,NA,2,19,12,0,1,4,2,5,0,1,4,2,4,3,7,3,2,0,1,7,7,5,140,150,135,5,8,14.2,26,14,3,1,30,1,NA,4480,550,1.139949109,38.33994911,17.75,26.90127226,42.10
NR17C2aF6P006,otobi,52,19,NA,2,19,13,0,1,5,2,8,0,1,4,2,4,3,5,3,2,0,1,5,5,5,180,174,200,3,1.2,1.4,1,1,1,2,8,3,NA,1980,260,1.151162791,40.11395349,1.75,29.26511628,39.71
NR17C2aF65P010,otobi,53,20,NA,2,20,13,0,1,0,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.51
NR17C2aF60P012,otobi,54,20,NA,2,20,12,0,1,3,2,5,0,1,3,2,3,3,5,0,1,0,1,5,5,2,183,NA,NA,2,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.93
NR17C2aF62P020,otobi,55,20,NA,2,20,11,0,1,4,2,5,0,1,3,2,3,3,5,3,2,0,1,5,7,4,225,230,219,2,7,16.4,15,14.2,2,2,25,2,NA,4060,410,1.112328767,33.97041096,20.5,21.07890411,39.01
NR17C2aF61P013,otobi,56,20,NA,2,20,10,0,1,3,2,5,0,1,3,2,4,3,3,2,2,0,1,5,5,5,150,140,125,4,1.2,1.8,3,1.6,1,1,4,1,1,1410,180,1.146341463,39.35121951,2.25,28.24878049,42.96
NR17C2aF18P015,otobi,57,20,NA,2,20,9,0,1,2,2,5,0,1,4,2,4,3,5,3,2,0,1,5,5,4,170,165,180,3,5,7.2,9,6,2,2,14,3,NA,3930,520,1.152492669,40.32434018,9,29.54545455,42.63
NR17C2aF54P010,otobi,58,20,NA,2,20,8,0,1,7,2,10,0,1,6,2,6,3,5,4,2,0,1,5,5,7,156,180,155,4,5.5,8.8,15,7.2,3,2,25,3,NA,3240,410,1.144876325,39.11943463,11,27.93992933,44.63
NR17C2aF7P050,otobi,59,20,NA,2,20,7,0,1,3,2,5,0,1,1,2,2,3,3,0,1,0,1,3,3,2,90,100,NA,2,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.53
NR17C2aF61P016,otobi,60,20,NA,2,20,6,0,1,0,1,3,0,1,0,1,0,1,3,0,1,0,1,3,3,1,107,NA,NA,3,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.31
NR17C2aF91P006,otobi,61,20,NA,2,20,5,0,1,6,2,8,0,1,6,2,6,3,5,5,2,0,1,5,5,8,135,140,140,4,6,10.2,16,9,4,1,27,3,NA,3540,420,1.134615385,37.49615385,12.75,25.77692308,42.61
NR17C2aF82P002,otobi,62,20,NA,2,20,4,6,3,4,2,9,0,1,6,2,7,3,5,5,2,0,1,5,5,7,185,192,175,4,5.2,11.6,14,8,2,1,24,3,NA,3230,300,1.102389078,32.39795222,14.5,18.98361775,42.83
NR17C2aF15P003,otobi,63,20,NA,2,20,3,0,1,3,2,5,0,1,3,2,3,3,5,0,1,0,1,5,5,4,195,185,156,3,2.8,4.6,8,3.4,2,1,8,3,NA,3480,410,1.133550489,37.3276873,5.75,25.552443,40.21
NR17C2aF89P020,otobi,64,20,NA,2,20,2,0,1,0,1,3,0,1,1,2,1,3,5,0,1,0,1,5,5,2,180,175,NA,3,1.4,3,3,2.6,1,1,3,3,NA,2700,330,1.139240506,38.2278481,3.75,26.75189873,36.86
NR17C2aF10P025,otobi,65,20,NA,2,20,1,0,1,2,2,3,0,1,1,2,1,3,5,0,1,0,1,5,5,2,160,163,NA,3,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.88
NR17C2aF6P007,otobi,66,21,NA,2,21,1,0,1,2,2,4,0,1,3,2,3,3,7,2,2,0,1,7,7,4,214,185,190,2,7.2,11,13,9,2,3,20,1,3,2270,290,1.146464646,39.37070707,13.75,28.27474747,41.11
NR17C2aF61P010,otobi,67,21,NA,2,21,2,2,2,0,1,5,0,1,3,2,4,3,7,3,2,0,1,7,7,6,220,235,185,3,7,8.6,9,8.2,3,2,14,3,2,3410,400,1.132890365,37.22325581,10.75,25.41328904,46.73
NR17C2aF61P011,otobi,68,21,NA,2,21,3,0,1,0,1,6,0,1,3,3,3,3,5,0,1,0,1,5,5,4,200,215,220,3,1.4,1.4,1,1.2,3,2,4,1,2,1880,200,1.119047619,35.03333333,1.75,22.4952381,
NR17C2aF90P007,otobi,69,21,NA,2,21,4,0,1,5,2,10,0,1,7,2,8,3,7,6,2,0,1,7,7,10,209,210,235,3,32,16.4,15,11.6,8,2,35,2,2,2940,310,1.117870722,34.84714829,20.5,22.24714829,37.54
NR17C2aF66P014,otobi,70,21,NA,2,21,5,0,1,0,1,7,0,1,6,2,6,2,7,4,2,0,1,7,7,7,300,315,335,2,10.2,9.8,9,7,4,2,21,1,1,2580,310,1.136563877,37.80440529,12.25,26.1876652,44.80
IITA-TMS-1BA00070,otobi,71,21,1,2,21,6,0,1,0,1,10,0,1,7,2,8,3,7,6,2,0,1,7,7,10,202,190,185,5,10.4,32,34,26.2,6,1,54,1,3,3220,430,1.154121864,40.58207885,40,29.88888889,37.63
NR17C2aF98P001,otobi,72,21,NA,2,21,7,0,1,4,2,8,0,1,5,2,6,3,5,5,2,0,1,7,7,8,230,219,225,2,8,12,14,8.8,5,2,28,1,2,2660,380,1.166666667,42.56666667,15,32.53333333,45.03
